"Data","Cidade","UF","Vendedor","Salario","Veículo","Preço"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Cruze","51798"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Civic","23715"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Logan","31346"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Gol","20210"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","59090"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Fiesta","49422"
"18-Jun-2020","Americana","SP","Elian Belli","1800","EcoSport","10816"
"18-Jun-2020","Americana","SP","Elian Belli","1800","EcoSport","16258"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Civic","54893"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","45120"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Corola","53820"
"24-Jun-2020","Americana","SP","Elian Belli","1800","Polo","56054"
"24-Jun-2020","Americana","SP","Elian Belli","1800","Logan","35570"
"24-Jun-2020","Americana","SP","Elian Belli","1800","Ka","44274"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","18989"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Ka","23490"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Polo","32720"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Uno","20585"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","32963"
"6-Jun-2020","Americana","SP","Elian Belli","1800","EcoSport","19850"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Uno","40708"
"6-Jun-2020","Americana","SP","Elian Belli","1800","Civic","45829"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Civic","57787"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Corola","25511"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Gol","19974"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Corola","46189"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Logan","47662"
"18-Jun-2020","Americana","SP","Elian Belli","1800","Uno","11213"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Gol","26101"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Fiesta","41429"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Uno","51585"
"7-Jun-2020","Americana","SP","Elian Belli","1800","EcoSport","12181"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","24915"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Polo","51534"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Uno","27101"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Corola","52464"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Corola","57883"
"7-Jun-2020","Americana","SP","Elian Belli","1800","Civic","59043"
"25-Jun-2020","Americana","SP","Elian Belli","1800","Gol","47483"
"25-Jun-2020","Americana","SP","Elian Belli","1800","EcoSport","23675"
"25-Jun-2020","Americana","SP","Elian Belli","1800","Pálio","11692"
"26-Jul-2020","Americana","SP","Elian Belli","1800","Logan","32523"
"26-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","21381"
"26-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","25208"
"26-Jul-2020","Americana","SP","Elian Belli","1800","Gol","51561"
"26-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","41213"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Polo","41591"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Corola","52309"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Uno","31720"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Ka","18045"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Polo","21405"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Logan","55662"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Uno","55740"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","53717"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Logan","41593"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Gol","46894"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","36304"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Polo","12933"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","28929"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","32597"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Ka","13402"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Logan","47332"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Uno","43814"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","15952"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Ka","52503"
"4-Jul-2020","Americana","SP","Elian Belli","1800","Cruze","56073"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Polo","53478"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Cruze","36713"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Civic","51778"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Logan","52970"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","45163"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Corola","50893"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Cruze","32504"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Cruze","36455"
"6-Jul-2020","Americana","SP","Elian Belli","1800","Logan","31282"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Uno","32553"
"13-Jul-2020","Americana","SP","Elian Belli","1800","EcoSport","21643"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Corola","26423"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Gol","33159"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","30271"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","47830"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Civic","50511"
"13-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","16960"
"13-Jul-2020","Americana","SP","Elian Belli","1800","EcoSport","49168"
"15-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","47903"
"15-Jul-2020","Americana","SP","Elian Belli","1800","Polo","51252"
"15-Jul-2020","Americana","SP","Elian Belli","1800","EcoSport","15546"
"15-Jul-2020","Americana","SP","Elian Belli","1800","Civic","57096"
"15-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","17597"
"2-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","32516"
"2-Jul-2020","Americana","SP","Elian Belli","1800","Ka","56502"
"2-Jul-2020","Americana","SP","Elian Belli","1800","Logan","47141"
"2-Jul-2020","Americana","SP","Elian Belli","1800","Civic","38093"
"2-Jul-2020","Americana","SP","Elian Belli","1800","Ka","48576"
"22-Jul-2020","Americana","SP","Elian Belli","1800","EcoSport","31929"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Civic","14575"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Civic","45180"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Pálio","22027"
"22-Jul-2020","Americana","SP","Elian Belli","1800","EcoSport","13739"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Fiesta","34508"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Logan","13998"
"22-Jul-2020","Americana","SP","Elian Belli","1800","Logan","12962"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Gol","55754"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","38645"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Polo","18851"
"21-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","25363"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Civic","59350"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","58675"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Polo","24843"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","56658"
"21-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","44555"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","37595"
"21-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","30972"
"19-Ago-2020","Americana","SP","Elian Belli","1800","Uno","19713"
"19-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","47800"
"19-Ago-2020","Americana","SP","Elian Belli","1800","Ka","49829"
"8-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","48814"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Logan","57659"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Logan","10083"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","21197"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Civic","27405"
"26-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","57809"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","25707"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","12992"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Corola","41515"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","54406"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Civic","36211"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Civic","13555"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Polo","10926"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","49640"
"2-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","54755"
"2-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","55781"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","35280"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Logan","29776"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","31902"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Uno","30281"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Ka","22095"
"2-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","14049"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","20474"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Polo","40168"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Gol","44971"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Corola","18989"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Ka","49089"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Civic","44748"
"2-Ago-2020","Americana","SP","Elian Belli","1800","Logan","55101"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Ka","47328"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Gol","40040"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","37851"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Civic","46590"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","21068"
"3-Ago-2020","Americana","SP","Elian Belli","1800","Logan","24449"
"3-Ago-2020","Americana","SP","Elian Belli","1800","Polo","47689"
"3-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","27018"
"3-Ago-2020","Americana","SP","Elian Belli","1800","Ka","56741"
"3-Ago-2020","Americana","SP","Elian Belli","1800","Uno","26906"
"9-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","58346"
"9-Ago-2020","Americana","SP","Elian Belli","1800","Ka","30016"
"9-Ago-2020","Americana","SP","Elian Belli","1800","Uno","57913"
"9-Ago-2020","Americana","SP","Elian Belli","1800","Corola","11444"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Logan","30254"
"11-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","24346"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Civic","48517"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Logan","34875"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","46448"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Logan","58748"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Civic","29989"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Ka","54922"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Ka","16489"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","12878"
"11-Ago-2020","Americana","SP","Elian Belli","1800","Uno","35576"
"17-Ago-2020","Americana","SP","Elian Belli","1800","Polo","53186"
"17-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","18601"
"15-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","15881"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","47707"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","46718"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Gol","24034"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Polo","38230"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","37615"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Civic","42143"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Logan","58052"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Logan","19217"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Uno","36192"
"13-Ago-2020","Americana","SP","Elian Belli","1800","Corola","33424"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Corola","25997"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Gol","20682"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","27126"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","14772"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Ka","29094"
"24-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","43576"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Logan","35036"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","15266"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","56788"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Ka","38869"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Polo","35698"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","38915"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Gol","45720"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Civic","16617"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Polo","29159"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Logan","19848"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","58981"
"6-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","18238"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Corola","12727"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","42756"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Ka","59776"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","33293"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Ka","47221"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","14833"
"6-Ago-2020","Americana","SP","Elian Belli","1800","Uno","26310"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Uno","41479"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","27756"
"1-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","32092"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Uno","15429"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Ka","25762"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Uno","32671"
"1-Ago-2020","Americana","SP","Elian Belli","1800","Corola","20572"
"1-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","48694"
"20-Ago-2020","Americana","SP","Elian Belli","1800","Logan","37974"
"20-Ago-2020","Americana","SP","Elian Belli","1800","Gol","53900"
"20-Ago-2020","Americana","SP","Elian Belli","1800","Gol","25809"
"20-Ago-2020","Americana","SP","Elian Belli","1800","Uno","28128"
"20-Ago-2020","Americana","SP","Elian Belli","1800","Ka","20938"
"8-Ago-2020","Americana","SP","Elian Belli","1800","Ka","37490"
"8-Ago-2020","Americana","SP","Elian Belli","1800","Corola","23250"
"8-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","32142"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","15564"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Civic","38073"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Gol","46828"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Uno","45037"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Civic","43462"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Logan","20816"
"26-Ago-2020","Americana","SP","Elian Belli","1800","Pálio","39795"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Uno","37853"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","22967"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","50797"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Gol","50308"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Logan","18021"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Logan","16932"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Cruze","18092"
"25-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","59678"
"25-Ago-2020","Americana","SP","Elian Belli","1800","Civic","13382"
"25-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","33323"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Gol","44321"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Civic","56733"
"15-Ago-2020","Americana","SP","Elian Belli","1800","EcoSport","37855"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Civic","34119"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Logan","38433"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Fiesta","10461"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Uno","42622"
"15-Ago-2020","Americana","SP","Elian Belli","1800","Corola","32663"
"5-Set-2020","Americana","SP","Elian Belli","1800","Fiesta","28184"
"5-Set-2020","Americana","SP","Elian Belli","1800","Logan","10822"
"5-Set-2020","Americana","SP","Elian Belli","1800","Fiesta","12554"
"5-Set-2020","Americana","SP","Elian Belli","1800","Corola","35701"
"5-Set-2020","Americana","SP","Elian Belli","1800","Polo","34552"
"5-Set-2020","Americana","SP","Elian Belli","1800","Ka","34903"
"5-Set-2020","Americana","SP","Elian Belli","1800","Civic","47019"
"5-Set-2020","Americana","SP","Elian Belli","1800","Gol","42062"
"5-Set-2020","Americana","SP","Elian Belli","1800","Corola","12313"
"5-Set-2020","Americana","SP","Elian Belli","1800","Corola","16842"
"5-Set-2020","Americana","SP","Elian Belli","1800","EcoSport","54575"
"19-Set-2020","Americana","SP","Elian Belli","1800","Corola","21449"
"19-Set-2020","Americana","SP","Elian Belli","1800","Corola","35294"
"19-Set-2020","Americana","SP","Elian Belli","1800","Uno","59026"
"9-Set-2020","Americana","SP","Elian Belli","1800","Corola","23029"
"9-Set-2020","Americana","SP","Elian Belli","1800","Logan","42610"
"9-Set-2020","Americana","SP","Elian Belli","1800","Pálio","11949"
"9-Set-2020","Americana","SP","Elian Belli","1800","Uno","50414"
"9-Set-2020","Americana","SP","Elian Belli","1800","EcoSport","31347"
"9-Set-2020","Americana","SP","Elian Belli","1800","Fiesta","10494"
"9-Set-2020","Americana","SP","Elian Belli","1800","Polo","54516"
"25-Set-2020","Americana","SP","Elian Belli","1800","Ka","47773"
"25-Set-2020","Americana","SP","Elian Belli","1800","Logan","27529"
"25-Set-2020","Americana","SP","Elian Belli","1800","Gol","52949"
"25-Set-2020","Americana","SP","Elian Belli","1800","Ka","51127"
